year,month,lon_grid,lat_grid,value [ng/L]
2020,1,-1,50,1.845
2020,1,-1,51,6.895
2020,1,-1,52,2.75
2020,1,-1,53,4.57
2020,1,0,44,0.5
2020,1,0,45,0.44999999999999996
2020,1,0,46,0.6
2020,1,0,47,1.5
2020,1,0,48,0.7
2020,1,0,49,2.75
2020,1,0,50,0.80875
2020,1,0,51,4.055
2020,1,0,52,1.2374999999999998
2020,1,0,53,2.4899999999999998
2020,1,1,44,0.6
2020,1,1,45,0.44999999999999996
2020,1,1,46,0.3
2020,1,1,47,2.1
2020,1,1,48,2.6500000000000004
2020,1,1,49,1.9
2020,1,1,50,6.7
2020,1,1,51,1.07
2020,1,1,52,1.26625
2020,1,2,44,0.5
2020,1,2,46,1.7
2020,1,2,47,1.5
2020,1,2,48,1.85
2020,1,2,49,1.5
2020,1,2,50,0.74
2020,1,3,44,0.55
2020,1,3,45,0.8
2020,1,3,46,1.2
2020,1,3,47,4.3
2020,1,3,48,1.3
2020,1,3,49,4.2
2020,1,3,50,2.9025
2020,1,3,51,2.315
2020,1,4,43,30.1
2020,1,4,45,1.1
2020,1,4,48,1.8
2020,1,4,49,0.3
2020,1,4,50,0.96
2020,1,4,51,3.6
2020,1,5,48,0.6
2020,1,5,49,0.9
2020,1,5,50,2.4675
2020,1,6,47,0.9
2020,1,6,48,2.95
2020,1,6,49,3.0
2020,1,7,47,5.1
2020,1,7,48,2.45
2020,1,7,49,3.3
2020,1,7,50,6.0
2020,1,7,51,6.0
2020,1,7,52,37.0
2020,1,8,38,0.19
2020,1,8,45,20.0
2020,1,8,47,2.0
2020,1,8,48,4.2
2020,1,8,49,1.5
2020,1,8,50,1.5
2020,1,8,53,1.1
2020,1,9,48,1.125
2020,1,9,49,1.5
2020,1,10,45,4.1
2020,1,10,50,2.085
2020,1,11,45,2.4
2020,1,11,46,0.3
2020,1,11,48,0.97
2020,1,11,49,5.45
2020,1,11,50,0.58
2020,1,12,42,0.5
2020,1,12,43,0.30000000000000004
2020,1,12,44,3.01
2020,1,12,45,1.77
2020,1,12,47,0.23
2020,1,12,48,2.06
2020,1,15,40,0.3
2020,1,16,40,0.47
2020,1,21,56,0.153
2020,1,21,57,0.05
2020,1,55,-22,3.3
2020,1,115,-33,20.0
2020,1,130,-13,135.0
2020,1,146,-20,2530.0
2020,1,148,-22,0.0004
2020,1,149,-22,0.0006
2020,1,151,-25,0.00035
2020,1,151,-24,0.0003
2020,1,152,-28,0.00025
2020,1,152,-26,0.0001
2020,1,152,-25,0.00015000000000000001
2020,1,153,-27,0.0006
2020,2,-84,44,306.5
2020,2,-83,43,59.0
2020,2,-80,35,14.284578414999999
2020,2,-80,36,6.8606537535
2020,2,-79,34,8.555
2020,2,-76,39,2.9
2020,2,-76,40,3.9
2020,2,-75,39,3.25
2020,2,-75,40,3.4
2020,2,-75,41,3.25
2020,2,-7,41,0.25
2020,2,-5,41,0.43
2020,2,-5,48,0.7
2020,2,-5,50,0.12
2020,2,-5,51,0.645
2020,2,-5,52,0.1325
2020,2,-5,53,0.27
2020,2,-4,42,1.0
2020,2,-4,47,0.8
2020,2,-4,48,0.85
2020,2,-4,51,1.045
2020,2,-4,52,0.16
2020,2,-4,53,1.475
2020,2,-4,54,0.2275
2020,2,-3,47,1.5
2020,2,-3,48,0.55
2020,2,-3,51,3.365
2020,2,-3,53,1.6749999999999998
2020,2,-3,54,1.4
2020,2,-2,46,3.9
2020,2,-2,47,2.4
2020,2,-2,48,1.7
2020,2,-2,49,1.6
2020,2,-2,50,1.45
2020,2,-2,51,3.035
2020,2,-2,52,0.505
2020,2,-2,53,0.9575
2020,2,-2,54,1.1
2020,2,-1,46,1.25
2020,2,-1,47,1.6
2020,2,-1,48,3.0
2020,2,-1,49,1.95
2020,2,-1,51,8.95
2020,2,-1,52,2.1487499999999997
2020,2,-1,53,3.1975
2020,2,0,44,0.7
2020,2,0,45,0.7
2020,2,0,46,0.6
2020,2,0,47,1.6
2020,2,0,48,1.3
2020,2,0,49,2.05
2020,2,0,50,0.48
2020,2,0,51,8.75
2020,2,0,52,1.395
2020,2,0,53,1.67
2020,2,1,44,0.4
2020,2,1,45,0.7
2020,2,1,46,0.5
2020,2,1,47,1.15
2020,2,1,48,2.35
2020,2,1,49,1.7
2020,2,1,50,8.8
2020,2,1,52,1.27625
2020,2,2,44,0.3
2020,2,2,45,0.2
2020,2,2,46,2.6500000000000004
2020,2,2,47,1.2
2020,2,2,48,1.9
2020,2,2,49,1.7
2020,2,2,50,5.4
2020,2,2,51,2.4
2020,2,3,44,0.75
2020,2,3,46,2.05
2020,2,3,47,3.5
2020,2,3,48,1.65
2020,2,3,49,1.4
2020,2,3,50,2.5
2020,2,3,51,2.96
2020,2,4,45,3.3
2020,2,4,46,1.8499999999999999
2020,2,4,47,0.7000000000000001
2020,2,4,49,0.385
2020,2,4,50,0.75
2020,2,4,51,2.9000000000000004
2020,2,5,43,23.0
2020,2,5,45,21.7
2020,2,5,47,2.45
2020,2,5,48,1.3
2020,2,5,49,0.22
2020,2,5,50,2.37
2020,2,6,43,62.8
2020,2,6,47,0.8
2020,2,6,48,3.0
2020,2,6,49,4.05
2020,2,6,50,0.22
2020,2,7,47,6.65
2020,2,7,48,1.6749999999999998
2020,2,7,49,3.1
2020,2,7,51,14.5
2020,2,8,45,30.0
2020,2,8,48,3.15
2020,2,8,49,2.5
2020,2,8,50,2.3
2020,2,8,53,1.2
2020,2,9,48,1.75
2020,2,9,49,1.0
2020,2,10,45,13.355
2020,2,10,47,0.22
2020,2,10,48,1.2
2020,2,10,49,1.405
2020,2,11,43,1.1
2020,2,11,44,1.175
2020,2,11,45,2.2
2020,2,11,46,0.4
2020,2,11,47,0.2
2020,2,11,48,1.2
2020,2,11,49,2.25
2020,2,12,42,0.8500000000000001
2020,2,12,43,0.6
2020,2,12,44,2.175
2020,2,12,45,1.2349999999999999
2020,2,12,46,0.2
2020,2,12,47,0.75
2020,2,12,48,0.8925
2020,2,12,50,1.0
2020,2,13,48,1.08
2020,2,13,52,0.27
2020,2,15,40,0.74
2020,2,15,41,0.26
2020,2,16,40,0.47
2020,2,21,56,0.3425
2020,2,21,57,0.108
2020,2,22,56,0.075
2020,2,24,57,0.068
2020,2,25,56,0.071
2020,2,132,-15,10.0
2020,2,146,-20,110.0
2020,2,150,-35,875.0
2020,2,151,-33,2702.5
2020,2,151,-28,740.0
2020,3,-86,41,4.1
2020,3,-82,29,0.616
2020,3,-80,35,11.6289166685
2020,3,-80,36,6.914979167
2020,3,-79,34,9.48
2020,3,-76,39,3.1
2020,3,-75,39,3.1
2020,3,-75,40,4.25
2020,3,-5,47,0.5
2020,3,-5,48,2.0
2020,3,-5,51,0.12
2020,3,-4,47,0.6
2020,3,-4,48,0.8
2020,3,-4,51,2.415
2020,3,-4,52,0.092
2020,3,-4,53,0.395
2020,3,-3,47,0.8
2020,3,-3,48,0.6
2020,3,-3,51,5.9825
2020,3,-3,53,0.49
2020,3,-2,46,1.9
2020,3,-2,47,1.1
2020,3,-2,48,0.8500000000000001
2020,3,-2,49,2.0
2020,3,-2,52,1.38
2020,3,-1,46,1.6
2020,3,-1,47,1.8
2020,3,-1,48,0.8
2020,3,-1,51,2.84
2020,3,-1,52,2.205
2020,3,-1,53,2.1425
2020,3,0,45,0.6
2020,3,0,46,1.2
2020,3,0,47,1.8
2020,3,0,48,0.44999999999999996
2020,3,0,49,2.1500000000000004
2020,3,0,51,11.6
2020,3,0,52,2.5700000000000003
2020,3,1,45,0.7
2020,3,1,46,0.6
2020,3,1,47,2.5
2020,3,1,48,3.3
2020,3,1,49,1.7000000000000002
2020,3,1,50,7.4
2020,3,1,52,1.3224999999999998
2020,3,2,45,0.2
2020,3,2,46,2.05
2020,3,2,47,1.1
2020,3,2,48,1.7
2020,3,2,49,1.8
2020,3,2,50,2.7275
2020,3,3,46,1.65
2020,3,3,47,1.65
2020,3,3,48,2.35
2020,3,3,49,57.1
2020,3,3,50,3.0975
2020,3,3,51,3.44
2020,3,4,45,1.45
2020,3,4,48,1.0
2020,3,4,49,0.87
2020,3,4,50,1.45
2020,3,4,51,1.345
2020,3,5,43,22.1
2020,3,5,45,34.3
2020,3,5,48,1.2
2020,3,5,49,0.325
2020,3,5,50,0.9574999999999999
2020,3,5,51,1.26
2020,3,6,43,68.7
2020,3,6,47,0.7
2020,3,6,48,2.25
2020,3,6,49,2.4
2020,3,6,50,23.0
2020,3,6,51,6.5
2020,3,7,47,6.95
2020,3,7,48,2.45
2020,3,7,50,150.0
2020,3,7,51,7.0
2020,3,8,47,2.0
2020,3,8,49,2.5
2020,3,8,50,1.4
2020,3,8,53,1.1
2020,3,9,48,1.0
2020,3,9,49,1.3425
2020,3,9,50,1.4
2020,3,10,43,0.8
2020,3,10,45,0.4
2020,3,10,47,0.305
2020,3,10,48,9.05
2020,3,10,49,0.48
2020,3,11,43,0.8500000000000001
2020,3,11,45,2.3075
2020,3,11,46,0.2
2020,3,11,48,1.2999999999999998
2020,3,11,49,1.925
2020,3,11,50,1.1
2020,3,12,42,0.4
2020,3,12,43,0.3
2020,3,12,44,1.87
2020,3,12,45,1.165
2020,3,12,47,0.89
2020,3,12,48,0.88
2020,3,12,49,0.515
2020,3,21,56,0.1895
2020,3,21,57,0.231
2020,3,22,56,0.5075
2020,3,24,57,0.153
2020,3,55,-22,1.2
2020,3,115,-33,30.0
2020,3,145,-17,8.25
2020,3,146,-20,225.0
2020,3,147,-39,520.0
2020,3,147,-36,480.0
2020,3,150,-34,75.0
2020,3,151,-28,30.0
2020,3,151,-25,0.0001
2020,3,151,-24,0.0003
2020,3,152,-28,0.0003
2020,3,152,-26,0.0002
2020,3,152,-25,0.00030000000000000003
2020,3,153,-28,0.0003
2020,3,153,-27,0.00030000000000000003
2020,4,-80,35,8.8272916685
2020,4,-80,36,14.54951041925
2020,4,-79,34,15.2
2020,4,-2,46,3.2
2020,4,-2,47,5.7
2020,4,-2,48,6.0
2020,4,-2,49,1.9
2020,4,-1,46,2.2
2020,4,-1,47,2.55
2020,4,-1,48,2.9
2020,4,-1,49,1.35
2020,4,-1,53,1.52
2020,4,0,45,2.25
2020,4,0,46,0.95
2020,4,0,47,3.0
2020,4,0,48,1.85
2020,4,0,49,2.4
2020,4,0,52,2.16
2020,4,1,45,2.8000000000000003
2020,4,1,47,3.6
2020,4,1,48,1.6
2020,4,1,49,1.7999999999999998
2020,4,1,50,5.3
2020,4,1,52,1.355
2020,4,2,47,5.65
2020,4,2,48,2.1
2020,4,2,49,1.6
2020,4,2,50,1.06
2020,4,3,46,1.8
2020,4,3,47,2.4000000000000004
2020,4,3,48,3.3
2020,4,3,49,1.15
2020,4,3,50,3.0749999999999997
2020,4,3,51,2.5149999999999997
2020,4,4,45,1.7
2020,4,4,46,2.0
2020,4,4,47,1.1
2020,4,4,48,2.1
2020,4,4,50,1.17
2020,4,4,51,3.6
2020,4,5,47,9.700000000000001
2020,4,5,48,1.4
2020,4,5,50,1.09
2020,4,6,48,4.3
2020,4,6,51,7.5
2020,4,7,47,21.5
2020,4,7,48,9.5
2020,4,7,50,6.0
2020,4,7,51,6.0
2020,4,8,49,2.5
2020,4,8,50,1.5
2020,4,8,53,0.8
2020,4,9,48,1.0
2020,4,9,49,1.0
2020,4,10,45,0.9849999999999999
2020,4,10,47,0.2
2020,4,10,48,0.8
2020,4,10,49,0.86
2020,4,10,50,1.05
2020,4,11,44,1.64
2020,4,11,45,2.89
2020,4,11,48,0.9249999999999999
2020,4,11,49,5.125
2020,4,11,50,0.55
2020,4,12,44,1.585
2020,4,12,45,1.58
2020,4,12,47,0.32
2020,4,12,48,3.9
2020,4,15,40,0.23
2020,4,16,40,0.42500000000000004
2020,4,21,56,0.087
2020,4,21,57,0.071
2020,4,26,56,0.05
2020,4,55,-22,5.3
2020,4,130,-13,430.0
2020,4,132,-15,40.0
2020,4,146,-20,565.0
2020,4,151,-33,2085.0
2020,4,152,-32,10.0
2020,5,-90,46,0.53
2020,5,-88,45,0.87
2020,5,-87,42,1.5
2020,5,-87,43,0.83
2020,5,-87,44,0.575
2020,5,-86,42,1.1
2020,5,-86,43,2.4
2020,5,-86,44,0.515
2020,5,-85,41,1.15
2020,5,-85,42,0.72
2020,5,-85,43,1.9500000000000002
2020,5,-85,45,0.8175
2020,5,-84,41,1.55
2020,5,-84,42,2.8
2020,5,-84,43,2.3
2020,5,-84,44,2.725
2020,5,-84,45,0.94
2020,5,-83,42,4.25
2020,5,-83,43,142.35
2020,5,-80,35,14.6570416685
2020,5,-80,36,6.803947917
2020,5,-79,34,12.4
2020,5,-5,48,1.5
2020,5,-4,48,1.1
2020,5,-3,47,2.7
2020,5,-3,48,0.3
2020,5,-2,46,7.8
2020,5,-2,47,3.85
2020,5,-2,48,4.9
2020,5,-2,49,1.3
2020,5,-1,43,49.2
2020,5,-1,44,110.0
2020,5,-1,46,4.2
2020,5,-1,47,2.05
2020,5,-1,48,2.5
2020,5,-1,49,1.7
2020,5,0,44,1.2
2020,5,0,45,1.0
2020,5,0,46,1.1
2020,5,0,47,2.3
2020,5,0,48,2.6
2020,5,0,49,2.6
2020,5,1,44,1.0
2020,5,1,45,0.65
2020,5,1,46,0.7
2020,5,1,47,3.4
2020,5,1,48,2.7
2020,5,1,49,2.7
2020,5,1,50,3.4
2020,5,2,44,1.5999999999999999
2020,5,2,45,1.4
2020,5,2,46,1.4
2020,5,2,47,2.6
2020,5,2,48,2.5
2020,5,2,49,1.55
2020,5,2,50,13.8
2020,5,2,51,3.2
2020,5,3,44,1.7
2020,5,3,45,2.4
2020,5,3,46,1.4
2020,5,3,47,5.3
2020,5,3,48,4.1
2020,5,3,49,1.3
2020,5,3,50,3.4450000000000003
2020,5,3,51,3.3499999999999996
2020,5,4,45,2.4
2020,5,4,46,1.3
2020,5,4,48,1.3
2020,5,4,49,1.01
2020,5,4,50,1.31
2020,5,4,51,3.7
2020,5,5,45,22.4
2020,5,5,48,1.2
2020,5,5,49,0.9
2020,5,5,50,2.16
2020,5,6,47,1.4
2020,5,6,48,4.05
2020,5,6,49,0.8
2020,5,6,51,5.0
2020,5,7,47,8.9
2020,5,7,48,4.65
2020,5,7,49,1.25
2020,5,7,51,6.0
2020,5,8,39,0.29
2020,5,8,40,0.245
2020,5,8,48,1.0
2020,5,8,49,2.5
2020,5,8,50,2.2
2020,5,8,53,0.7
2020,5,9,39,0.65
2020,5,9,40,0.24
2020,5,9,48,2.0
2020,5,9,49,1.5
2020,5,10,43,0.8
2020,5,10,45,0.6775
2020,5,10,47,0.51
2020,5,10,48,0.7749999999999999
2020,5,11,43,0.9
2020,5,11,44,1.39
2020,5,11,45,3.615
2020,5,11,46,31.0
2020,5,11,48,1.03
2020,5,11,49,2.0749999999999997
2020,5,11,50,1.2
2020,5,12,42,0.8
2020,5,12,43,0.4
2020,5,12,44,1.27
2020,5,12,45,1.4700000000000002
2020,5,12,46,0.2
2020,5,12,47,0.4
2020,5,12,48,0.42
2020,5,12,49,0.46
2020,5,12,50,0.37
2020,5,13,48,0.605
2020,5,15,40,0.28
2020,5,15,41,0.47
2020,5,16,40,0.26
2020,5,21,56,0.61
2020,5,22,56,0.071
2020,5,23,56,0.0645
2020,5,24,56,0.086
2020,5,24,57,0.0645
2020,5,25,56,0.077
2020,5,26,56,0.045
2020,5,114,-23,50.0
2020,5,116,-32,1270.0
2020,5,145,-39,325.0
2020,5,150,-35,1570.0
2020,5,150,-34,90.0
2020,5,151,-33,1425.0
2020,6,-125,40,1.92
2020,6,-87,32,19.55
2020,6,-87,33,20.36
2020,6,-87,42,4.1
2020,6,-87,43,0.44
2020,6,-87,44,0.53
2020,6,-86,34,15.775
2020,6,-86,43,0.6775
2020,6,-85,42,1.44
2020,6,-84,42,1.98
2020,6,-83,42,1.45
2020,6,-80,35,16.8155625
2020,6,-80,36,7.759791667
2020,6,-79,34,11.3
2020,6,-76,39,6.0
2020,6,-76,40,5.9
2020,6,-75,39,4.8
2020,6,-75,40,8.75
2020,6,-75,41,3.7
2020,6,-74,40,7.7
2020,6,-5,47,0.5
2020,6,-5,48,8.0
2020,6,-3,47,0.9
2020,6,-3,48,0.9
2020,6,-2,46,0.7
2020,6,-2,47,2.4
2020,6,-2,48,0.5
2020,6,-1,44,140.0
2020,6,-1,46,125.25
2020,6,-1,47,1.2
2020,6,-1,48,1.9
2020,6,-1,49,1.5
2020,6,0,44,0.525
2020,6,0,48,1.3
2020,6,0,49,2.9
2020,6,1,44,0.45
2020,6,1,46,2.9
2020,6,1,47,1.5
2020,6,1,48,2.3
2020,6,1,49,4.675
2020,6,1,50,2.65
2020,6,2,44,0.8500000000000001
2020,6,2,46,0.65
2020,6,2,48,3.8499999999999996
2020,6,2,49,1.9
2020,6,2,50,5.27
2020,6,3,44,0.6
2020,6,3,45,1.2
2020,6,3,47,4.4
2020,6,3,48,2.95
2020,6,3,49,3.8499999999999996
2020,6,3,50,4.37
2020,6,3,51,4.05
2020,6,4,44,24.6
2020,6,4,45,35.4
2020,6,4,47,2.5
2020,6,4,48,3.6500000000000004
2020,6,4,49,0.5125
2020,6,4,50,1.1
2020,6,4,51,13.95
2020,6,5,43,29.3
2020,6,5,47,1.9
2020,6,5,48,1.9
2020,6,5,49,0.6625
2020,6,5,50,1.2374999999999998
2020,6,6,45,21.3
2020,6,6,47,0.7
2020,6,6,48,2.9
2020,6,6,49,1.0
2020,6,6,50,0.33
2020,6,6,51,5.0
2020,6,7,47,10.425
2020,6,7,48,3.3375
2020,6,7,49,1.1
2020,6,8,40,0.138
2020,6,8,47,2.0
2020,6,8,48,2.2875
2020,6,8,49,2.0
2020,6,8,50,4.5
2020,6,8,53,0.9
2020,6,9,39,0.238
2020,6,9,48,1.75
2020,6,9,49,1.55
2020,6,9,50,1.6
2020,6,10,43,1.1
2020,6,10,45,28.9
2020,6,10,47,0.23500000000000001
2020,6,10,49,2.3
2020,6,11,43,1.0
2020,6,11,44,1.535
2020,6,11,45,2.9050000000000002
2020,6,11,46,2.4
2020,6,11,47,0.2
2020,6,11,48,0.79
2020,6,12,42,1.3
2020,6,12,43,0.2
2020,6,12,44,1.18
2020,6,12,45,0.78
2020,6,12,47,0.405
2020,6,12,48,1.0
2020,6,15,40,0.41
2020,6,16,40,0.24
2020,6,21,56,0.52
2020,6,22,56,0.3225
2020,6,23,56,0.4
2020,6,24,56,0.09
2020,6,24,57,0.131
2020,6,55,-22,2.0
2020,6,114,-23,50.0
2020,6,116,-32,630.0
2020,6,147,-39,655.0
2020,6,150,-34,2460.0
2020,6,151,-33,1780.0
2020,7,-123,38,350.0
2020,7,-90,46,0.46
2020,7,-89,42,10.950000000000001
2020,7,-89,46,0.49
2020,7,-88,31,11.32
2020,7,-88,32,10.86
2020,7,-88,45,0.9500000000000001
2020,7,-88,46,0.93
2020,7,-87,32,12.04
2020,7,-87,42,0.5700000000000001
2020,7,-87,46,0.72
2020,7,-86,42,1.47
2020,7,-86,43,0.81
2020,7,-86,44,0.5125
2020,7,-86,46,1.2650000000000001
2020,7,-85,41,0.6
2020,7,-85,42,0.61
2020,7,-85,43,1.5
2020,7,-85,45,0.5725
2020,7,-84,41,1.5
2020,7,-84,42,3.58
2020,7,-84,43,2.45
2020,7,-84,44,0.725
2020,7,-84,45,0.73
2020,7,-83,42,7.6
2020,7,-83,43,150.9
2020,7,-80,35,20.095333335
2020,7,-80,36,12.245124999999998
2020,7,-79,34,14.8
2020,7,-5,47,0.2
2020,7,-5,48,3.85
2020,7,-3,47,1.05
2020,7,-3,48,0.8
2020,7,-2,46,1.3
2020,7,-2,47,1.1
2020,7,-2,48,1.0
2020,7,-2,49,1.8
2020,7,-1,44,76.0
2020,7,-1,46,1300.0
2020,7,-1,48,3.1
2020,7,-1,49,1.6
2020,7,0,44,0.3
2020,7,0,48,2.2
2020,7,0,49,2.25
2020,7,1,44,0.3
2020,7,1,48,3.3
2020,7,1,49,4.7
2020,7,1,50,3.4
2020,7,2,44,0.7
2020,7,2,45,0.4
2020,7,2,46,0.3
2020,7,2,47,1.5
2020,7,2,48,2.7
2020,7,2,49,2.0
2020,7,2,50,6.42
2020,7,3,44,0.7
2020,7,3,45,1.5
2020,7,3,46,1.5
2020,7,3,47,11.3
2020,7,3,48,3.35
2020,7,3,49,1.65
2020,7,3,50,4.9675
2020,7,3,51,8.55
2020,7,4,44,26.9
2020,7,4,45,25.2
2020,7,4,46,1.65
2020,7,4,47,1.7
2020,7,4,48,1.35
2020,7,4,49,1.1400000000000001
2020,7,4,50,0.9299999999999999
2020,7,4,51,4.7
2020,7,5,43,21.7
2020,7,5,48,2.0
2020,7,5,49,0.745
2020,7,5,50,0.97
2020,7,6,45,47.8
2020,7,6,47,0.8
2020,7,6,48,1.8
2020,7,6,49,0.9
2020,7,6,50,7.195
2020,7,6,51,5.0
2020,7,7,45,709.99998
2020,7,7,47,1.15
2020,7,7,48,3.8375
2020,7,7,49,0.9
2020,7,7,50,5.0
2020,7,7,51,6.0
2020,7,8,39,0.95
2020,7,8,45,20.0
2020,7,8,48,2.95
2020,7,8,49,2.0
2020,7,8,50,4.1
2020,7,8,53,1.0
2020,7,9,39,1.85
2020,7,9,48,1.75
2020,7,9,49,1.4075
2020,7,10,43,0.75
2020,7,10,45,6.785
2020,7,10,47,0.31
2020,7,10,48,1.005
2020,7,10,49,1.26
2020,7,10,50,1.145
2020,7,11,43,0.6499999999999999
2020,7,11,45,2.8775
2020,7,11,46,0.43
2020,7,11,48,0.865
2020,7,11,49,2.1
2020,7,11,50,1.25
2020,7,12,42,1.6
2020,7,12,43,0.4
2020,7,12,44,1.8
2020,7,12,45,1.43
2020,7,12,47,0.8
2020,7,12,48,0.63
2020,7,12,49,0.8300000000000001
2020,7,12,50,1.0
2020,7,13,48,0.74
2020,7,15,39,0.4
2020,7,15,40,0.5175000000000001
2020,7,15,41,0.2
2020,7,16,40,0.58
2020,7,21,56,0.34
2020,7,86,45,2.0
2020,7,87,44,1.0
2020,7,87,45,2.0
2020,7,116,-32,732.5
2020,7,132,-15,75.0
2020,7,144,-38,55.0
2020,7,150,-35,710.0
2020,7,150,-34,2885.0
2020,8,-107,31,3.7
2020,8,-107,33,2.9
2020,8,-105,32,1.9500000000000002
2020,8,-104,31,1.5
2020,8,-89,30,30.69
2020,8,-88,34,9.07
2020,8,-87,43,6.26
2020,8,-86,31,19.1
2020,8,-86,43,1.03
2020,8,-84,42,8.485
2020,8,-83,42,8.8
2020,8,-83,43,4.075
2020,8,-79,34,12.45
2020,8,-76,39,7.5
2020,8,-76,40,4.4
2020,8,-75,39,3.2
2020,8,-75,40,4.9
2020,8,-75,41,2.45
2020,8,-74,42,2.2775
2020,8,-73,42,1.1825
2020,8,-72,41,6.905
2020,8,-72,42,8.385000000000002
2020,8,-71,41,3.09
2020,8,-5,48,8.0
2020,8,-4,51,4.2
2020,8,-4,52,1.225
2020,8,-4,53,3.99
2020,8,-3,51,9.0
2020,8,-3,53,5.8975
2020,8,-2,46,2.2
2020,8,-2,47,3.8
2020,8,-2,48,2.5
2020,8,-2,49,1.7999999999999998
2020,8,-1,43,10.0
2020,8,-1,46,1.6
2020,8,-1,47,2.9
2020,8,-1,48,2.4
2020,8,-1,49,1.5
2020,8,0,44,2.1
2020,8,0,47,1.2
2020,8,0,48,2.3
2020,8,0,49,4.0
2020,8,1,44,0.9
2020,8,1,45,0.6
2020,8,1,46,0.5
2020,8,1,47,2.6
2020,8,1,48,2.8499999999999996
2020,8,1,49,4.15
2020,8,1,50,3.3
2020,8,2,44,1.0
2020,8,2,45,0.4
2020,8,2,46,3.2
2020,8,2,47,6.7
2020,8,2,48,4.9
2020,8,2,49,1.85
2020,8,2,50,6.9
2020,8,3,44,2.9
2020,8,3,46,1.9
2020,8,3,47,2.5
2020,8,3,48,2.2
2020,8,3,49,2.75
2020,8,3,50,4.4
2020,8,3,51,3.8
2020,8,4,44,22.4
2020,8,4,45,5.1
2020,8,4,47,1.45
2020,8,4,48,1.7
2020,8,4,49,0.5225
2020,8,4,50,3.55
2020,8,4,51,15.0
2020,8,5,43,22.4
2020,8,5,45,10.75
2020,8,5,47,3.25
2020,8,5,48,2.4
2020,8,5,49,1.4
2020,8,5,50,9.9675
2020,8,5,51,1.03
2020,8,6,45,149.0
2020,8,6,47,3.8
2020,8,6,48,9.1
2020,8,6,49,13.5
2020,8,6,50,5.71
2020,8,6,51,6.0
2020,8,7,43,21.6
2020,8,7,47,5.050000000000001
2020,8,7,48,3.9
2020,8,7,49,5.3
2020,8,7,50,59.0
2020,8,7,51,9.0
2020,8,8,39,0.3
2020,8,8,40,0.35
2020,8,8,45,20.0
2020,8,8,48,16.85
2020,8,8,49,2.0
2020,8,8,50,2.5
2020,8,8,53,1.4
2020,8,9,48,2.0
2020,8,9,49,2.0
2020,8,10,45,18.45
2020,8,10,48,1.3
2020,8,11,44,3.2800000000000002
2020,8,11,45,15.504999999999999
2020,8,11,46,16.35
2020,8,11,48,1.1
2020,8,12,42,1.6
2020,8,12,43,0.6
2020,8,12,44,3.235
2020,8,12,45,1.275
2020,8,12,47,0.46
2020,8,12,48,1.0
2020,8,13,40,5.0
2020,8,13,41,1.5
2020,8,13,48,0.95
2020,8,14,41,2.0
2020,8,21,56,0.399
2020,8,24,57,0.055
2020,8,55,-21,2.2
2020,8,144,-38,140.0
2020,8,150,-35,790.0
2020,8,150,-34,5475.0
2020,9,-109,36,1.5
2020,9,-107,31,2.0
2020,9,-107,34,2.6
2020,9,-105,35,0.9750000000000001
2020,9,-90,46,0.45
2020,9,-89,46,0.49
2020,9,-88,45,0.575
2020,9,-88,46,0.68
2020,9,-87,42,0.98
2020,9,-87,44,0.72
2020,9,-87,46,0.67
2020,9,-86,42,0.605
2020,9,-86,43,0.8150000000000001
2020,9,-86,44,0.5625
2020,9,-86,46,1.21
2020,9,-85,41,0.6950000000000001
2020,9,-85,42,1.0350000000000001
2020,9,-85,43,1.16
2020,9,-85,45,1.03
2020,9,-84,41,1.1949999999999998
2020,9,-84,42,1.04
2020,9,-84,43,3.125
2020,9,-84,44,1.75
2020,9,-84,45,1.0
2020,9,-83,38,1.6
2020,9,-83,42,3.6999999999999997
2020,9,-83,43,20.465
2020,9,-79,34,13.0
2020,9,-76,39,4.2
2020,9,-76,40,3.6
2020,9,-75,39,2.8
2020,9,-75,40,6.3
2020,9,-75,41,2.25
2020,9,-74,40,4.5
2020,9,-74,42,2.275
2020,9,-73,42,1.22
2020,9,-72,41,7.24
2020,9,-72,42,7.5425
2020,9,-71,41,8.88625
2020,9,-71,42,7.165
2020,9,-6,50,1.47
2020,9,-5,47,1.5
2020,9,-5,48,2.9
2020,9,-5,50,1.13
2020,9,-4,47,1.8
2020,9,-4,48,1.4
2020,9,-4,50,1.47
2020,9,-4,51,4.96
2020,9,-4,52,1.23
2020,9,-4,53,3.08
2020,9,-3,47,2.9
2020,9,-3,48,1.4500000000000002
2020,9,-3,51,4.5
2020,9,-3,53,7.6475
2020,9,-3,54,3.82
2020,9,-2,46,5.9
2020,9,-2,47,5.3
2020,9,-2,48,2.4
2020,9,-2,49,1.9
2020,9,-2,50,4.57
2020,9,-2,51,5.855
2020,9,-2,53,4.93
2020,9,-2,54,4.615
2020,9,-2,55,1.15
2020,9,-1,46,4.9
2020,9,-1,47,5.1
2020,9,-1,48,2.3
2020,9,-1,49,2.4
2020,9,-1,50,4.44
2020,9,-1,51,6.4350000000000005
2020,9,-1,53,5.9750000000000005
2020,9,0,44,1.5
2020,9,0,45,1.55
2020,9,0,46,1.8
2020,9,0,47,4.9
2020,9,0,48,0.55
2020,9,0,49,2.1
2020,9,0,50,4.48
2020,9,0,51,3.63
2020,9,0,52,1.48
2020,9,1,44,1.3
2020,9,1,45,0.55
2020,9,1,46,2.25
